CNPJ_Fundo;Data_Referencia;Versao;Nome_Ativo;Objetivos;Montante_Investido;Origem_Recursos
42.479.593/0001-60;2023-06-01;1;5MAVF111;Recebimento de juros e ganho de capital;6566322.12;Captação da segunda oferta
42.479.593/0001-60;2023-06-01;1;CRA02200CT5;Recebimento de juros e ganho de capital;5000000;Captação da segunda oferta
42.479.593/0001-60;2023-06-01;1;CRA02200E7A;Recebimento de juros e ganho de capital;9000000;Captação da segunda oferta
42.479.593/0001-60;2023-06-01;1;5INSU112;Recebimento de juros e ganho de capital;9860901.34;Captação da segunda oferta
42.479.593/0001-60;2023-06-01;1;CRA02200ENW;Recebimento de juros e ganho de capital;11250000;Captação da segunda oferta
42.479.593/0001-60;2023-06-01;1;CRA019000XD;Recebimento de juros e ganho de capital;653281.41;Captação da segunda oferta
42.479.593/0001-60;2023-06-01;1;CRA018000M9;Recebimento de juros e ganho de capital;7332010.82;Captação da segunda oferta
42.479.593/0001-60;2023-06-01;1;5NAGRSNB;Recebimento de juros e ganho de capital;5999999.99;Captação da segunda oferta
42.479.593/0001-60;2023-06-01;1;CRA023006BT;Recebimento de juros e ganho de capital;30000000;Captação da segunda oferta
42.479.593/0001-60;2023-06-01;1;CRA0230060P;Recebimento de juros e ganho de capital;40000000;Captação da segunda oferta
42.479.593/0001-60;2023-06-01;1;CRA021005LM;Recebimento de juros e ganho de capital;9962693.65;Captação da segunda oferta
42.479.593/0001-60;2023-06-01;1;CRA0230099D;Recebimento de juros e ganho de capital;40581532.2;Captação da segunda oferta
42.479.593/0001-60;2023-06-01;1;CRA02300A6P;Recebimento de juros e ganho de capital;45071825.63;Captação da segunda oferta
42.479.593/0001-60;2023-06-01;1;CRA02300CI2;Recebimento de juros e ganho de capital;30077448.3;Captação da segunda oferta
42.479.593/0001-60;2023-06-01;1;CRA0230060Q;Recebimento de juros e ganho de capital;25000000;Captação da segunda oferta
42.479.593/0001-60;2023-06-01;1;CRA02300F4I;Recebimento de juros e ganho de capital;30000000;Captação da segunda oferta
42.479.609/0001-35;2023-06-01;1;CRI - 1ª SÉRIE DA 98ª EMISSÃO;Alocação do Caixa do Fundo;124834025.58;Capital
42.479.609/0001-35;2023-06-01;1;COINVESTIMENTO LOG LTDA;Desenvolvimento de ativo imobiliário;10;Capital
42.502.802/0001-40;2023-06-01;1;CRI - VERT COMPANHIA  SECURITIZADORA - Série nº 1 da 107ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;26115000;Emissão de Cotas
42.502.802/0001-40;2023-06-01;1;CRI - VERT COMPANHIA  SECURITIZADORA - Série nº 1 da 106ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;26076000;Emissão de Cotas
42.502.802/0001-40;2023-06-01;1;CRI - VERT COMPANHIA  SECURITIZADORA - Série nº 1 da 93ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;23686000;Emissão de Cotas
42.502.802/0001-40;2023-06-01;1;CRI - TRUE  SECURITIZADORA S/A - Série nº 2 da 142ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;9772558.3;Emissão de Cotas
42.502.802/0001-40;2023-06-01;1;CRI - VERT COMPANHIA  SECURITIZADORA - Série nº 2 da 107ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;4608000;Emissão de Cotas
42.502.802/0001-40;2023-06-01;1;CRI - VERT COMPANHIA  SECURITIZADORA - Série nº 2 da 106ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;4601000;Emissão de Cotas
42.502.802/0001-40;2023-06-01;1;CRI - VERT COMPANHIA  SECURITIZADORA - Série nº 2 da 93ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;4180000;Emissão de Cotas
42.502.802/0001-40;2023-06-01;1;CRI - TRUE  SECURITIZADORA S/A - Série nº 2 da 153ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;2571753.33345;Emissão de Cotas
42.502.802/0001-40;2023-06-01;1;CRI - TRUE  SECURITIZADORA S/A - Série nº 2 da 154ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;2428536.347613;Emissão de Cotas
42.502.827/0001-43;2023-06-01;1;CRA022009Q1;Aquisição de ativos imobiliários através da aquisição de CRI/CRA conforme previsto na Política de Investimento do Fundo;31597876.3401;2ª Emissão de Cotas
42.502.827/0001-43;2023-06-01;1;CRA022007KK;Aquisição de ativos imobiliários através da aquisição de CRI/CRA conforme previsto na Política de Investimento do Fundo;26727011.3472;2ª Emissão de Cotas
42.502.827/0001-43;2023-06-01;1;CRA02200B42;Aquisição de ativos imobiliários através da aquisição de CRI/CRA conforme previsto na Política de Investimento do Fundo;21039966.04;2ª Emissão de Cotas
42.502.827/0001-43;2023-06-01;1;CRA022008T1;Aquisição de ativos imobiliários através da aquisição de CRI/CRA conforme previsto na Política de Investimento do Fundo;20230701.9476302;2ª Emissão de Cotas
42.502.827/0001-43;2023-06-01;1;CRA022008T1;Aquisição de ativos imobiliários através da aquisição de CRI/CRA conforme previsto na Política de Investimento do Fundo;20230701.9476302;2ª Emissão de Cotas
42.502.827/0001-43;2023-06-01;1;CRA023001P6;Aquisição de ativos imobiliários através da aquisição de CRI/CRA conforme previsto na Política de Investimento do Fundo;10779496.17002;2ª Emissão de Cotas
42.502.827/0001-43;2023-06-01;1;CRA023005V5;Aquisição de ativos imobiliários através da aquisição de CRI/CRA conforme previsto na Política de Investimento do Fundo;25051661.82;2ª Emissão de Cotas
42.502.827/0001-43;2023-06-01;1;CRA02200A6P;Aquisição de ativos imobiliários através da aquisição de CRI/CRA conforme previsto na Política de Investimento do Fundo;30145594.5000265;2ª Emissão de Cotas
42.502.827/0001-43;2023-06-01;1;CRA022007KK;Aquisição de ativos imobiliários através da aquisição de CRI/CRA conforme previsto na Política de Investimento do Fundo;26727011.3472;2ª Emissão de Cotas
42.502.827/0001-43;2023-06-01;1;CRA023000B5;Aquisição de ativos imobiliários através da aquisição de CRI/CRA conforme previsto na Política de Investimento do Fundo;46130764.6002;2ª Emissão de Cotas
42.502.827/0001-43;2023-06-01;1;CRA02200E1N;Aquisição de ativos imobiliários através da aquisição de CRI/CRA conforme previsto na Política de Investimento do Fundo;26125382.5;2ª Emissão de Cotas
42.537.438/0001-53;2023-06-01;1;CRA CRA022008YG;Lucro na Venda;1211840.93;Capital
42.537.438/0001-53;2023-06-01;1;CRA CRA022009EX;Lucro na Venda;5125800.49;Capital
42.537.438/0001-53;2023-06-01;1;CRA CRA02200CNN;Lucro na Venda;2500000.00;Capital
42.537.438/0001-53;2023-06-01;1;CRA CRA02300335;Lucro na Venda;2000000.00;Capital
42.537.438/0001-53;2023-06-01;1;CRA CRA02300DFD;Lucro na Venda;3008428.17;Capital
42.537.438/0001-53;2023-06-01;1;CRA CRA02300EI9;Lucro na Venda;2005658.78;Capital
42.537.438/0001-53;2023-06-01;1;CRI 22K1360944;Lucro na Venda;1958112.09;Capital
42.537.540/0001-59;2023-06-01;1;Avenida do Pepê 1124;incorporação;11.097.000.00;recursos próprios
42.537.579/0001-76;2023-06-01;1;CRA CRA021002N3;Lucro na Venda;51450296.61;Capital
42.537.579/0001-76;2023-06-01;1;CRA CRA021004I4;Lucro na Venda;8199611.51;Capital
42.537.579/0001-76;2023-06-01;1;CRA CRA021004I5;Lucro na Venda;8181819.17;Capital
42.537.579/0001-76;2023-06-01;1;CRA CRA021004I6;Lucro na Venda;8133351.27;Capital
42.537.579/0001-76;2023-06-01;1;CRA CRA022002MH;Lucro na Venda;4000499.78;Capital
42.537.579/0001-76;2023-06-01;1;CRA CRA022006N6;Lucro na Venda;20538827.03;Capital
42.537.579/0001-76;2023-06-01;1;CRA CRA0220073P;Lucro na Venda;4999291.75;Capital
42.537.579/0001-76;2023-06-01;1;CRA CRA02200795;Lucro na Venda;20377983.03;Capital
42.537.579/0001-76;2023-06-01;1;CRA CRA022007VG;Lucro na Venda;8000000.00;Capital
42.537.579/0001-76;2023-06-01;1;CRA CRA022008YH;Lucro na Venda;18026823.43;Capital
42.537.579/0001-76;2023-06-01;1;CRA CRA0220099D;Lucro na Venda;19714000.00;Capital
42.537.579/0001-76;2023-06-01;1;CRA CRA022009KI;Lucro na Venda;50109876.32;Capital
42.537.579/0001-76;2023-06-01;1;CRA CRA02200AYH;Lucro na Venda;3000000.00;Capital
42.537.579/0001-76;2023-06-01;1;CRA CRA02200B42;Lucro na Venda;3676139.89;Capital
42.537.579/0001-76;2023-06-01;1;CRA CRA02200CT5;Lucro na Venda;20999517.73;Capital
42.537.579/0001-76;2023-06-01;1;CRA CRA02200DKY;Lucro na Venda;3560758.94;Capital
42.537.579/0001-76;2023-06-01;1;CRA CRA023001JL;Lucro na Venda;10035129.70;Capital
42.537.579/0001-76;2023-06-01;1;CRA CRA023005V5;Lucro na Venda;7505162.62;Capital
42.537.579/0001-76;2023-06-01;1;CRA CRA023006SH;Lucro na Venda;9007555.85;Capital
42.537.579/0001-76;2023-06-01;1;CRA CRA02300CI2;Lucro na Venda;12092937.96;Capital
42.537.579/0001-76;2023-06-01;1;CRI 22L1212138;Lucro na Venda;4000615.77;Capital
42.537.601/0001-88;2023-06-01;2;JGP 7 Incorp. SPE;Valorização por ganho de capital e renda;2500000;Capital
42.592.476/0001-09;2023-06-01;1;CRA023006Y1 - CERES SECURITIZADORA;Aquisição de ativos imobiliários através da aquisição de CRA conforme previsto na Política de Investimento do Fundo.;15994512.044;Aporte de cotistas
42.592.476/0001-09;2023-06-01;1;CRA022008YF - CERES SECURITIZADORA;Aquisição de ativos imobiliários através da aquisição de CRA conforme previsto na Política de Investimento do Fundo.;9685541.749184;Aporte de cotistas
42.592.476/0001-09;2023-06-01;1;CRA0220093T - CERES SECURITIZADORA;Aquisição de ativos imobiliários através da aquisição de CRA conforme previsto na Política de Investimento do Fundo.;5148271.24697022;Aporte de cotistas
42.592.476/0001-09;2023-06-01;1;CRA0230080X - CERES SECURITIZADORA;Aquisição de ativos imobiliários através da aquisição de CRA conforme previsto na Política de Investimento do Fundo.;2030536.82;Aporte de cotistas
42.592.476/0001-09;2023-06-01;1;CRA022007VN - CERES SECURITIZADORA;Aquisição de ativos imobiliários através da aquisição de CRA conforme previsto na Política de Investimento do Fundo.;7938886.99382715;Aporte de cotistas
42.592.476/0001-09;2023-06-01;1;CRA022008NG - CERES SECURITIZADORA;Aquisição de ativos imobiliários através da aquisição de CRA conforme previsto na Política de Investimento do Fundo.;8361421.28918004;Aporte de cotistas
42.592.476/0001-09;2023-06-01;1;CRA022008NI - FORTE AGRO LTDA.;Aquisição de ativos imobiliários através da aquisição de CRA conforme previsto na Política de Investimento do Fundo.;8410822.559745;Aporte de cotistas
42.592.476/0001-09;2023-06-01;1;CRA02200C1H - CERES SECURITIZADORA;Aquisição de ativos imobiliários através da aquisição de CRA conforme previsto na Política de Investimento do Fundo.;5756244.51555205;Aporte de cotistas
42.692.399/0001-69;2023-06-01;1;LFT;Renda e Enquadramento do Fundo;52414408.89;1ª emissão de cotas
42.737.059/0001-07;2023-06-01;1;AUTONOMY EDIFÍCIOS CORPORATIVOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;Ganho de capital e dividendos;2847397.64;Capital
42.737.059/0001-07;2023-06-01;1;BRESCO LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO;Ganho de capital e dividendos;5700388.77;Capital
42.737.059/0001-07;2023-06-01;1;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII BTG PACTUAL CORPORATE OFFICE FUND;Ganho de capital e dividendos;6034815.99;Capital
42.737.059/0001-07;2023-06-01;1;FII CAMPUS FARIA LIMA;Ganho de capital e dividendos;1327582.17;Capital
42.737.059/0001-07;2023-06-01;1;HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO;Ganho de capital e dividendos;5682987.9;Capital
42.737.059/0001-07;2023-06-01;1;JS REAL ESTATE MULTIGESTÃO - FII;Ganho de capital e dividendos;6330222.11000001;Capital
42.737.059/0001-07;2023-06-01;1;GENIAL MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO;Ganho de capital e dividendos;1549453.47;Capital
42.737.059/0001-07;2023-06-01;1;PÁTRIA EDIFÍCIOS CORPORATIVOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;Ganho de capital e dividendos;2264498.57;Capital
42.737.059/0001-07;2023-06-01;1;FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI PRIME PROPERTIES;Ganho de capital e dividendos;755302.6;Capital
42.737.059/0001-07;2023-06-01;1;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA;Ganho de capital e dividendos;6001888.39;Capital
42.737.059/0001-07;2023-06-01;1;SANTANDER RENDA DE ALUGUÉIS FUNDO DE INVESTIMENTO IMOBILIÁRIO- FII;Ganho de capital e dividendos;4959334.30000001;Capital
42.737.059/0001-07;2023-06-01;1;TELLUS PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;Ganho de capital e dividendos;5344910.90000001;Capital
42.737.059/0001-07;2023-06-01;1;VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;Ganho de capital e dividendos;5135277.65;Capital
42.737.059/0001-07;2023-06-01;1;XP Log Fundo de Investimento Imobiliário - FII;Ganho de capital e dividendos;2708873.15;Capital
42.737.059/0001-07;2023-06-01;1;XP MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;Ganho de capital e dividendos;2899854;Capital
42.737.077/0001-99;2023-06-01;1;11F0013690;Compor a carteira do fundo;317786.64;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;17F0023368;Compor a carteira do fundo;8916914.34;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;18C0682649;Compor a carteira do fundo;7739074.72;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;18F0744615;Compor a carteira do fundo;1549572.82;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;19B0268307;Compor a carteira do fundo;17745989.47;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;22E1056953;Compor a carteira do fundo;10006190.1;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;22H1666875;Compor a carteira do fundo;5000171.57;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;22J0020689;Compor a carteira do fundo;2369005.15;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;22L1125977;Compor a carteira do fundo;10007591.64;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;22L1464124;Compor a carteira do fundo;4999764.97;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;23B0005202;Compor a carteira do fundo;5000000;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;23C1664455;Compor a carteira do fundo;5000000;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;BCFF11;Compor a carteira do fundo;288275.97;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;BRCO11;Compor a carteira do fundo;4746644.16;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;BRCR11;Compor a carteira do fundo;2574891.66;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;CPTS11;Compor a carteira do fundo;555895.14;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;FLFL11;Compor a carteira do fundo;3000000;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;FLFL15;Compor a carteira do fundo;3000000;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;HFOF11;Compor a carteira do fundo;1224084.43;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;HGBS11;Compor a carteira do fundo;1823866.37;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;HGBS13;Compor a carteira do fundo;445620.63;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;HGPO11;Compor a carteira do fundo;2461232.56;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;HGRE11;Compor a carteira do fundo;2249976.1;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;HSML11;Compor a carteira do fundo;2826633.4;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;JSRE11;Compor a carteira do fundo;4916168.63;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;KNCR11;Compor a carteira do fundo;2311235.06;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;KNIP11;Compor a carteira do fundo;2821893.23;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;PVBI11;Compor a carteira do fundo;4233743.16;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;RBRF11;Compor a carteira do fundo;4370386.93;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;RBRP11;Compor a carteira do fundo;2448056.31;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;RBVA11;Compor a carteira do fundo;2730855.52;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;VILG11;Compor a carteira do fundo;5353720.91;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;VINO11;Compor a carteira do fundo;6422916.98;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;VISC11;Compor a carteira do fundo;3729921.7;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;VIUR11;Compor a carteira do fundo;1843681.81;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;XPLG11;Compor a carteira do fundo;3743436.55;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;XPML11;Compor a carteira do fundo;13574308.44;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;XPML13;Compor a carteira do fundo;493318.8;Recursos captados na oferta
42.737.077/0001-99;2023-06-01;1;XPML18;Compor a carteira do fundo;1494899.06;Recursos captados na oferta
42.754.342/0001-47;2023-06-01;1;CRI - TRUE  SECURITIZADORA S/A - Série nº 2 da 17ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;8789833.35;Emissão de Cotas
42.754.342/0001-47;2023-06-01;1;CRI - TRUE  SECURITIZADORA S/A - Série nº 1 da 99ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;30000000;Emissão de Cotas
42.754.342/0001-47;2023-06-01;1;CRI - TRUE  SECURITIZADORA S/A - Série nº 1 da 122ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;39092672.8;Emissão de Cotas
42.754.342/0001-47;2023-06-01;1;CRI - TRUE  SECURITIZADORA S/A - Série nº 1 da 142ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;29320727.4;Emissão de Cotas
42.754.342/0001-47;2023-06-01;1;CRI - VERT COMPANHIA  SECURITIZADORA - Série nº 1 da 104ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;6874261.08;Emissão de Cotas
42.754.342/0001-47;2023-06-01;1;CRI - VERT COMPANHIA  SECURITIZADORA - Série nº 2 da 104ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;8449631.62;Emissão de Cotas
42.754.342/0001-47;2023-06-01;1;CRI - VERT COMPANHIA  SECURITIZADORA - Série nº 3 da 104ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;7703040.77;Emissão de Cotas
