TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ;NR_COTST
FIDC;49.000.687/0001-54;ADVANTAGE CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;3541208.92;
FIDC;49.000.711/0001-55;CPO1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;1843005.18;
FIDC;49.004.860/0001-92;PROVIPAY PRINCIPIA EDUCAÇÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;115370121.71;
FIDC;49.008.589/0001-63;SIMPROESEMA FUNDO DE INVESTIMENTO EM DIREITOS CRÉDITOS NÃO PADRONIZADOS;2024-02-29;40566383.30;
FIDC;49.124.193/0001-81;MTPAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADO;2024-02-29;449200233.52;
FIDC;49.156.414/0001-01;VERA CRUZ I - ATIVOS JUDICIAIS - PROCESSO DE CONHECIMENTO - FIDC NP;2024-02-29;10593071.09;
FIDC;49.176.545/0001-42;RIVER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;23958394.43;
FIDC;49.223.648/0001-16;PHILADELPHIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;1091545.85;
FIDC;49.261.110/0001-04;SIMPLEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;5248591.20;
FIDC;49.325.599/0001-22;BBG I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;7768897.43;
FIDC;49.409.950/0001-63;VERDE AM II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;54254080.93;
FIDC;49.427.492/0001-95;IBITIPOCA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;160954181.89;
FIDC;49.448.463/0001-00;SOS BOLSO CONSIGNADO PÚBLICO FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS;2024-02-29;22546457.89;
FIDC;49.507.576/0001-39;IPIRANGA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;5381158.39;
FIDC;49.508.578/0001-42;XP HÓRUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;0.00;
FIDC;49.637.238/0001-11;REAG FUNDO DE INVESTIMENTOS NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO - DIREITOS CREDITÓRIOS;2024-02-29;6859248.07;
FIDC;49.669.950/0001-00;MAROSTICA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADO;2024-02-29;120826667.52;
FIDC;49.682.304/0001-75;BLESS LONGO PRAZO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;30302027.82;
FIDC;49.683.264/0001-86;VERDE I FIAGRO - FUNDO DE INVESTIMENTO EM CADEIAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2024-02-29;15704357.82;
FIDC;49.686.425/0001-95;URANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;182247527.34;
FIDC;49.726.804/0001-61;GALAPAGOS I9 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;62935726.82;
FIDC;49.743.173/0001-99;AEG 4 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;41434183.33;
FIDC;49.743.793/0001-28;ALGARVE AMAZÔNIA CO-INVEST FIC FIDC;2024-02-29;23484376.72;
FIDC;49.744.510/0001-62;ALGARVE AMAZÔNIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;71338022.47;
FIDC;49.789.715/0001-64;ELETRONET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;26225941.94;
FIDC;49.793.609/0001-54;SOLUCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;7186952.86;
FIDC;49.815.200/0001-91;MULTIPLICA SUPERBAC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;25971347.98;
FIDC;49.815.297/0001-32;ORBE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;19108119.73;
FIDC;49.815.454/0001-00;AMADEUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;70460702.71;
FIDC;49.815.732/0001-29;FONTANA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;71840819.36;
FIDC;49.826.785/0001-45;ASA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-02-29;409513712.89;
FIDC;49.878.868/0001-88;AUGE CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADO;2024-02-29;2323684.95;
FIDC;49.888.327/0001-30;FUGGER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;62882879.49;
FIDC;49.916.055/0001-35;ASA FIC DE FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS 90 RESPONSABILIDADE LIMITADA;2024-02-29;82655432.01;
FIDC;49.916.151/0001-83;ASA LONGO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVEST EM DIREITOS CREDITÓRIOS RESP. LTDA;2024-02-29;327200256.64;
FIDC;49.920.326/0001-26;BDR KYIV FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - FIDC;2024-02-29;35575610.67;
FIDC;49.934.838/0001-41;TMOV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;42669385.66;
FIDC;49.936.063/0001-43;DALLAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;23512999.38;
FIDC;49.936.440/0001-44;FUNDO DE INVESTIMENTO EM DIREITO CREDITÓRIO EXT TURBI I;2024-02-29;131641668.94;
FIDC;49.938.183/0001-80;CRUCE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;13628321.71;
FIDC;49.939.512/0001-07;ENKI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA;2024-02-29;4880689.01;
FIDC;49.950.299/0001-34;CAPITAL HILL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;21120852.90;
FIDC;49.963.418/0001-93;OPI CRÉDITO AGRÍCOLA FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO - DIREITOS CREDITÓRIOS;2024-02-29;161444073.99;
FIDC;49.971.985/0001-91;ATTALANTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;7978212.41;
FIDC;49.974.540/0001-65;HT3 II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;18955642.69;
FIDC;49.983.868/0001-48;PRECAVIDA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;16694485.44;
FIDC;49.998.666/0001-70;VSI SAC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;5839300.63;
FIDC;49.999.307/0001-37;ATIVOS ESTRATÉGICOS LOCAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;462388205.39;
FIDC;50.013.376/0001-09;GERAR CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL;2024-02-29;5502223.66;
FIDC;50.041.351/0001-19;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RECUPERADOS QUESTÕES GLOBAIS NÃO PADRONIZADO;2024-02-29;45986377.45;
FIDC;50.089.559/0001-08;AGRICONNECTION FIAGRO - DIREITOS CREDITÓRIOS;2024-02-29;102333416.34;
FIDC;50.149.859/0001-35;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ECO;2024-02-29;16457610.74;
FIDC;50.153.414/0001-29;INVESTMACH FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - FIDC;2024-02-29;6382292.62;
FIDC;50.182.107/0001-76;TIGER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADO;2024-02-29;290589422.68;
FIDC;50.184.026/0001-05;AMALFI FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-02-29;13075284.09;
FIDC;50.199.242/0001-24;TRIBOO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;206031.75;
FIDC;50.200.709/0001-09;MOOVPAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;4265783.23;
FIDC;50.311.731/0001-26;ID FY FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESP LIMITADA;2024-02-29;24574214.83;
FIDC;50.355.218/0001-37;SIGNAL SPECIAL OPPORTUNITIES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;18563268.46;
FIDC;50.360.138/0001-70;LUSO X FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2024-02-29;295687114.96;
FIDC;50.362.898/0001-16;INOVA3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;4263681.33;
FIDC;50.434.429/0001-65;ALVORADA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;4962845.12;
FIDC;50.462.226/0001-82;PENSILVANIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2024-02-29;58503627.12;
FIDC;50.465.717/0001-87;TORQI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;2537390.19;
FIDC;50.476.839/0001-79;ANCARA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;181268430.13;
FIDC;50.491.214/0001-86;ADGM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;141042411.79;
FIDC;50.555.281/0001-17;RECEBÍVEIS BRASIL INFRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;13356284.91;
FIDC;50.637.204/0001-06;ALMOUROL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;21530948.74;
FIDC;50.695.489/0001-31;MLC 1A FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;19813527.04;
FIDC;50.706.970/0001-85;MONTBLANC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;35694690.19;
FIDC;50.739.342/0001-04;RIGEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;97556321.34;
FIDC;50.768.516/0001-59;RECOVERY LEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;27289010.82;
FIDC;50.818.107/0001-10;READING FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS;2024-02-29;7310843.04;
FIDC;50.824.837/0001-23;RM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADO;2024-02-29;38612013.58;
FIDC;50.831.355/0001-09;LATACHE AGRO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;20562941.29;
FIDC;50.832.370/0001-63;VIDA TODA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;13245403.27;
FIDC;50.835.592/0001-30;CELETI IAAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;67952161.30;
FIDC;50.908.218/0001-17;CF PRIME FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2024-02-29;1357640.31;
FIDC;50.941.133/0001-30;THP CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;6417410.83;
FIDC;50.948.092/0001-04;CESSIONÁRIO 1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESP LIMITADA;2024-02-29;16951967.41;
FIDC;50.948.197/0001-63;CESSIONÁRIO 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADOS RESP LIMITADA;2024-02-29;1011430.55;
FIDC;50.963.249/0001-70;BOREAL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAL;2024-02-29;10425643.42;
FIDC;50.964.146/0001-25;ACURA HIGH YIELD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;18036542.79;
FIDC;50.981.701/0001-27;3R-POTIGUAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;193015063.98;
FIDC;50.990.192/0001-07;CAVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;386473.74;
FIDC;50.991.732/0001-69;RIOLITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO;2024-02-29;-37579.28;
FIDC;50.996.316/0001-53;OCEANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;121395463.34;
FIDC;51.006.446/0001-64;BS2 ARB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2024-02-29;87691626.18;
FIDC;51.030.944/0001-42;DIRETA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL;2024-02-29;29914557.22;
FIDC;51.033.533/0001-00;VALHALLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;5011929.37;
FIDC;51.051.312/0001-65;SSG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;10432215.21;
FIDC;51.114.682/0001-02;ARIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;3767165.11;
FIDC;51.124.933/0001-21;WIZARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;851770.23;
FIDC;51.137.980/0001-00;SALTRI AGRO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;23286027.61;
FIDC;51.139.857/0001-28;ZEFIROS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;31409323.15;
FIDC;51.143.232/0001-30;GAD III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;33505527.55;
FIDC;51.144.449/0001-64;LBA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;44102898.07;
FIDC;51.152.102/0001-63;HIGH TOWER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADOS;2024-02-29;40536419.18;
FIDC;51.168.373/0001-07;TT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;700824184.68;
FIDC;51.199.121/0001-45;2MONEY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA;2024-02-29;2652362.27;
FIDC;51.200.316/0001-68;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS CATHON;2024-02-29;13680124.88;
FIDC;51.269.820/0001-14;ALGARVE MORPHEUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;6561336.60;
FIDC;51.290.276/0001-92;BELA IMPACTO CRÉDITO CONSCIENTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;2684807.48;
FIDC;51.292.131/0001-20;SPESI I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO MULTISSETORIAL;2024-02-29;8476668.38;
FIDC;51.306.712/0001-74;ATF EXCLUSIVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;211484919.25;
FIDC;51.326.602/0001-74;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TELLUS;2024-02-29;1432716.95;
FIDC;51.344.394/0001-36;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS HAVAN  FORNECEDORES;2024-02-29;626508299.75;
FIDC;51.364.521/0001-69;ORRAM 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;6266525.59;
FIDC;51.388.629/0001-91;GRUPOSC - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;2050481.16;
FIDC;51.401.568/0001-55;BLUEFIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2024-02-29;135571510.58;
FIDC;51.475.716/0001-86;MASBAHA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;55331061.63;
FIDC;51.476.020/0001-74;ORRAM HIGH YIELD FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;21413775.51;
FIDC;51.477.774/0001-49;ATIBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;5536276.87;
FIDC;51.497.417/0001-42;FLEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;4576740.34;
FIDC;51.498.070/0001-52;GHIA CRÉDITO CORPORATIVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;16080985.54;
FIDC;51.507.998/0001-56;LESTE CREDIT MD PRECATÓRIOS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;58943518.28;
FIDC;51.517.938/0001-14;FMFG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;1119905.64;
FIDC;51.531.327/0001-20;RAC19 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;4501129.36;
FIDC;51.531.376/0001-63;ORIGINAL PRECATÓRIOS I - FUNDO DE INVESTIMENTO EM DIRETOS CREDITÓRIOS NÃO-PADRONIZADO;2024-02-29;2304177.80;
FIDC;51.539.073/0001-97;GERIZIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;10158350.27;
FIDC;51.556.244/0001-96;HOMESIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;4097879.19;
FIDC;51.587.009/0001-81;AJ86 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;5669391.87;
FIDC;51.596.429/0001-24;LC I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;7519200.98;
FIDC;51.606.193/0001-60;LATACHE LEGAL CLAIMS FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS;2024-02-29;377400792.78;
FIDC;51.645.270/0001-90;LUTÈCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;10762562.75;
FIDC;51.646.633/0001-02;APUAMA LIBRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;18462932.57;
FIDC;51.660.048/0001-67;APG FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2024-02-29;1973798.83;
FIDC;51.660.739/0001-60;RUNEARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADOS;2024-02-29;259935188.40;
FIDC;51.681.932/0001-88;STW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;14449217.53;
FIDC;51.689.378/0001-85;ARTESANAL CRÉDITO ESTRUTURADO FIC FIDC;2024-02-29;108577671.73;
FIDC;51.707.771/0001-54;ROVER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;492032.38;
FIDC;51.707.901/0001-59;BAVIERA PURA ORIGEM FIAGRO - DIREITOS CREDITÓRIO;2024-02-29;43411651.20;
FIDC;51.716.866/0001-34;VERT II - FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2024-02-29;1951362.60;
FIDC;51.730.136/0001-98;INOVA CREDTECH IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;9519951.42;
FIDC;51.752.029/0001-60;LATACHE LEGAL CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS NÃO-PADRONIZADO;2024-02-29;377313680.81;
FIDC;51.785.049/0001-38;MT INSS RECEIVABLES VII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;889156.43;
FIDC;51.821.352/0001-49;A2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;848.75;
FIDC;51.863.167/0001-17;VALORAMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;1202672.31;
FIDC;51.869.653/0001-42;POTENCIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;10673787.32;
FIDC;51.889.748/0001-28;AZZAM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;10419862.60;
FIDC;51.935.954/0001-27;TERRA CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2024-02-29;33662688.93;
FIDC;51.942.865/0001-08;EVEREST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;14260000.00;
FIDC;51.943.508/0001-64;CARMEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;4939902.00;
FIDC;51.982.989/0001-17;PARAGUAÇU PRECATÓRIOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;7250683.52;
FIDC;52.044.598/0001-14;EMPRESAS DE TRANSPORTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS.;2024-02-29;57971074.76;
FIDC;52.069.691/0001-83;HERMON FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;2024-02-29;735346026.22;
FIDC;52.073.804/0001-14;IF-AÇOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;25443194.00;
FIDC;52.093.999/0001-64;VALORIZA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-02-29;69103392.16;
FIDC;52.098.409/0001-96;STV1 FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2024-02-29;10706825.79;
FIDC;52.148.267/0001-24;AZ-ATHON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE ILIMITADA;2024-02-29;107463537.01;
FIDC;52.174.102/0001-27;BYX CONSIGNADO MULTICONVENIOS  FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA;2024-02-29;337636126.72;
FIDC;52.203.566/0001-14;FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PARAGUAÇU I;2024-02-29;10257195.25;
FIDC;52.258.572/0001-79;ALGARVE TETRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;45005049.26;
FIDC;52.258.922/0001-05;BRAVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;6721520.78;
FIDC;52.259.540/0001-98;SFT CI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;14706908.25;
FIDC;52.259.591/0001-10;F18 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;38768153.55;
FIDC;52.259.737/0001-27;ISIDORO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;8130443.45;
FIDC;52.270.313/0001-63;TUTOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADOS;2024-02-29;28448708.25;
FIDC;52.287.219/0001-17;SC CRÉDITOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2024-02-29;13736157.34;
FIDC;52.304.780/0001-67;STARS BANK I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LP;2024-02-29;498129.02;
FIDC;52.315.385/0001-80;BACKSTAGE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;0.01;
FIDC;52.319.921/0001-15;ESTAIADA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;9688251.71;
FIDC;52.324.200/0001-01;LEOA JVS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;1229324.99;
FIDC;52.327.088/0001-54;DUBROVNIK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;547238.80;
FIDC;52.337.595/0001-79;PADTEC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;367116.07;
FIDC;52.340.225/0001-90;INOVA CREDTECH III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;1589883.62;
FIDC;52.342.331/0001-03;PERCAPITAL SOS BOLSO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;-36510.63;
FIDC;52.343.885/0001-25;LCBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;2234503.17;
FIDC;52.348.286/0001-02;EXP RF CONSERVADOR FEEDER - FIDC;2024-02-29;24468034.89;
